,Date, Open, High, Low, Close
3697,2015-03-30,1821.83,1821.83,1821.83,1821.83
3698,2015-03-31,1830.78,1830.78,1830.78,1830.78
3699,2015-04-01,1826.31,1826.31,1826.31,1826.31
3700,2015-04-02,1831.97,1831.97,1831.97,1831.97
3701,2015-04-03,1834.52,1834.52,1834.52,1834.52
3702,2015-04-06,1842.94,1842.94,1842.94,1842.94
3703,2015-04-07,1856.51,1856.51,1856.51,1856.51
3704,2015-04-08,1850.31,1850.31,1850.31,1850.31
3705,2015-04-09,1849.39,1849.39,1849.39,1849.39
3706,2015-04-10,1844.31,1844.31,1844.31,1844.31
3707,2015-04-13,1842.08,1842.08,1842.08,1842.08
3708,2015-04-14,1839.61,1839.61,1839.61,1839.61
3709,2015-04-15,1840.13,1840.13,1840.13,1840.13
3710,2015-04-16,1847.94,1847.94,1847.94,1847.94
3711,2015-04-17,1845.86,1845.86,1845.86,1845.86
3712,2015-04-20,1848.66,1848.66,1848.66,1848.66
3713,2015-04-21,1862.8,1862.8,1862.8,1862.8
3714,2015-04-22,1854.77,1854.77,1854.77,1854.77
3715,2015-04-23,1846.08,1846.08,1846.08,1846.08
3716,2015-04-24,1862.58,1862.58,1862.58,1862.58
3717,2015-04-27,1859.58,1859.58,1859.58,1859.58
3718,2015-04-28,1855.06,1855.06,1855.06,1855.06
3719,2015-04-29,1842.93,1842.93,1842.93,1842.93
3720,2015-04-30,1818.27,1818.27,1818.27,1818.27
3721,2015-05-01,1818.27,1818.27,1818.27,1818.27
3722,2015-05-04,1818.27,1818.27,1818.27,1818.27
3723,2015-05-05,1827.42,1827.42,1827.42,1827.42
3724,2015-05-06,1820.97,1820.97,1820.97,1820.97
3725,2015-05-07,1805.1,1805.1,1805.1,1805.1
3726,2015-05-08,1807.65,1807.65,1807.65,1807.65
3727,2015-05-11,1805.49,1805.49,1805.49,1805.49
3728,2015-05-12,1798.61,1798.61,1798.61,1798.61
3729,2015-05-13,1803.02,1803.02,1803.02,1803.02
3730,2015-05-14,1807.55,1807.55,1807.55,1807.55
3731,2015-05-15,1811.92,1811.92,1811.92,1811.92
3732,2015-05-18,1823.5,1823.5,1823.5,1823.5
3733,2015-05-19,1809.72,1809.72,1809.72,1809.72
3734,2015-05-20,1810.11,1810.11,1810.11,1810.11
3735,2015-05-21,1795.04,1795.04,1795.04,1795.04
3736,2015-05-22,1787.5,1787.5,1787.5,1787.5
3737,2015-05-25,1767.38,1767.38,1767.38,1767.38
3738,2015-05-26,1764.07,1764.07,1764.07,1764.07
3739,2015-05-27,1755.05,1755.05,1755.05,1755.05
3740,2015-05-28,1755.56,1755.56,1755.56,1755.56
3741,2015-05-29,1747.52,1747.52,1747.52,1747.52
3742,2015-06-01,1743.41,1743.41,1743.41,1743.41
3743,2015-06-02,1741.37,1741.37,1741.37,1741.37
3744,2015-06-03,1749.17,1749.17,1749.17,1749.17
3745,2015-06-04,1741.48,1741.48,1741.48,1741.48
3746,2015-06-05,1745.33,1745.33,1745.33,1745.33
3747,2015-06-08,1739.45,1739.45,1739.45,1739.45
3748,2015-06-09,1729.05,1729.05,1729.05,1729.05
3749,2015-06-10,1735.63,1735.63,1735.63,1735.63
3750,2015-06-11,1734.76,1734.76,1734.76,1734.76
3751,2015-06-12,1734.37,1734.37,1734.37,1734.37
3752,2015-06-15,1722.16,1722.16,1722.16,1722.16
3753,2015-06-16,1722.24,1722.24,1722.24,1722.24
3754,2015-06-17,1726.86,1726.86,1726.86,1726.86
3755,2015-06-18,1718.12,1718.12,1718.12,1718.12
3756,2015-06-19,1721.77,1721.77,1721.77,1721.77
3757,2015-06-22,1732.76,1732.76,1732.76,1732.76
3758,2015-06-23,1726.86,1726.86,1726.86,1726.86
3759,2015-06-24,1731.68,1731.68,1731.68,1731.68
3760,2015-06-25,1716.81,1716.81,1716.81,1716.81
3761,2015-06-26,1710.47,1710.47,1710.47,1710.47
3762,2015-06-29,1691.92,1691.92,1691.92,1691.92
3763,2015-06-30,1706.64,1706.64,1706.64,1706.64
3764,2015-07-01,1727.96,1727.96,1727.96,1727.96
3765,2015-07-02,1733.88,1733.88,1733.88,1733.88
3766,2015-07-03,1734.24,1734.24,1734.24,1734.24
3767,2015-07-06,1717.05,1717.05,1717.05,1717.05
3768,2015-07-07,1712.3,1712.3,1712.3,1712.3
3769,2015-07-08,1695.83,1695.83,1695.83,1695.83
3770,2015-07-09,1701.54,1701.54,1701.54,1701.54
3771,2015-07-10,1715.58,1715.58,1715.58,1715.58
3772,2015-07-13,1716.11,1716.11,1716.11,1716.11
3773,2015-07-14,1721.1,1721.1,1721.1,1721.1
3774,2015-07-15,1727.26,1727.26,1727.26,1727.26
3775,2015-07-16,1726.73,1726.73,1726.73,1726.73
3776,2015-07-17,1726.73,1726.73,1726.73,1726.73
3777,2015-07-20,1724.13,1724.13,1724.13,1724.13
3778,2015-07-21,1736.19,1736.19,1736.19,1736.19
3779,2015-07-22,1729.53,1729.53,1729.53,1729.53
3780,2015-07-23,1722.44,1722.44,1722.44,1722.44
3781,2015-07-24,1720.76,1720.76,1720.76,1720.76
3782,2015-07-27,1709.76,1709.76,1709.76,1709.76
3783,2015-07-28,1699.7,1699.7,1699.7,1699.7
3784,2015-07-29,1698.99,1698.99,1698.99,1698.99
3785,2015-07-30,1699.92,1699.92,1699.92,1699.92
3786,2015-07-31,1723.14,1723.14,1723.14,1723.14
3787,2015-08-03,1744.19,1744.19,1744.19,1744.19
3788,2015-08-04,1723.73,1723.73,1723.73,1723.73
3789,2015-08-05,1725.56,1725.56,1725.56,1725.56
3790,2015-08-06,1694.64,1694.64,1694.64,1694.64
3791,2015-08-07,1682.65,1682.65,1682.65,1682.65
3792,2015-08-10,1654.37,1654.37,1654.37,1654.37
3793,2015-08-11,1636.71,1636.71,1636.71,1636.71
3794,2015-08-12,1609.93,1609.93,1609.93,1609.93
3795,2015-08-13,1621.62,1621.62,1621.62,1621.62
3796,2015-08-14,1596.82,1596.82,1596.82,1596.82
3797,2015-08-17,1572.54,1572.54,1572.54,1572.54
3798,2015-08-18,1579.6,1579.6,1579.6,1579.6
3799,2015-08-19,1582.44,1582.44,1582.44,1582.44
3800,2015-08-20,1577.41,1577.41,1577.41,1577.41
3801,2015-08-21,1574.67,1574.67,1574.67,1574.67
3802,2015-08-24,1532.14,1532.14,1532.14,1532.14
3803,2015-08-25,1563.94,1563.94,1563.94,1563.94
3804,2015-08-26,1580.37,1580.37,1580.37,1580.37
3805,2015-08-27,1601.7,1601.7,1601.7,1601.7
3806,2015-08-28,1612.74,1612.74,1612.74,1612.74
3807,2015-08-31,1612.74,1612.74,1612.74,1612.74
3808,2015-09-01,1609.21,1609.21,1609.21,1609.21
3809,2015-09-02,1590.19,1590.19,1590.19,1590.19
3810,2015-09-03,1602.75,1602.75,1602.75,1602.75
3811,2015-09-04,1589.16,1589.16,1589.16,1589.16
3812,2015-09-07,1582.85,1582.85,1582.85,1582.85
3813,2015-09-08,1587.12,1587.12,1587.12,1587.12
3814,2015-09-09,1603.36,1603.36,1603.36,1603.36
3815,2015-09-10,1614.02,1614.02,1614.02,1614.02
3816,2015-09-11,1603.6,1603.6,1603.6,1603.6
3817,2015-09-14,1639.63,1639.63,1639.63,1639.63
3818,2015-09-15,1647.15,1647.15,1647.15,1647.15
3819,2015-09-16,1647.15,1647.15,1647.15,1647.15
3820,2015-09-17,1681.54,1681.54,1681.54,1681.54
3821,2015-09-18,1669.45,1669.45,1669.45,1669.45
3822,2015-09-21,1639.47,1639.47,1639.47,1639.47
3823,2015-09-22,1635.37,1635.37,1635.37,1635.37
3824,2015-09-23,1613.17,1613.17,1613.17,1613.17
3825,2015-09-24,1613.17,1613.17,1613.17,1613.17
3826,2015-09-25,1615.01,1615.01,1615.01,1615.01
3827,2015-09-28,1608.43,1608.43,1608.43,1608.43
3828,2015-09-29,1603.32,1603.32,1603.32,1603.32
3829,2015-09-30,1621.04,1621.04,1621.04,1621.04
3830,2015-10-01,1633.93,1633.93,1633.93,1633.93
3831,2015-10-02,1628.8,1628.8,1628.8,1628.8
3832,2015-10-05,1647.59,1647.59,1647.59,1647.59
3833,2015-10-06,1662.51,1662.51,1662.51,1662.51
3834,2015-10-07,1689.25,1689.25,1689.25,1689.25
3835,2015-10-08,1692.2,1692.2,1692.2,1692.2
3836,2015-10-09,1706.54,1706.54,1706.54,1706.54
3837,2015-10-12,1709.86,1709.86,1709.86,1709.86
3838,2015-10-13,1711.14,1711.14,1711.14,1711.14
3839,2015-10-14,1711.14,1711.14,1711.14,1711.14
3840,2015-10-15,1713.25,1713.25,1713.25,1713.25
3841,2015-10-16,1716.82,1716.82,1716.82,1716.82
3842,2015-10-19,1718.2,1718.2,1718.2,1718.2
3843,2015-10-20,1705.03,1705.03,1705.03,1705.03
3844,2015-10-21,1707.11,1707.11,1707.11,1707.11
3845,2015-10-22,1705.09,1705.09,1705.09,1705.09
3846,2015-10-23,1710.93,1710.93,1710.93,1710.93
3847,2015-10-26,1706.79,1706.79,1706.79,1706.79
3848,2015-10-27,1696.95,1696.95,1696.95,1696.95
3849,2015-10-28,1686.51,1686.51,1686.51,1686.51
3850,2015-10-29,1666.98,1666.98,1666.98,1666.98
3851,2015-10-30,1665.71,1665.71,1665.71,1665.71
3852,2015-11-02,1664.07,1664.07,1664.07,1664.07
3853,2015-11-03,1677.56,1677.56,1677.56,1677.56
3854,2015-11-04,1685.62,1685.62,1685.62,1685.62
3855,2015-11-05,1688.54,1688.54,1688.54,1688.54
3856,2015-11-06,1685.7,1685.7,1685.7,1685.7
3857,2015-11-09,1686.11,1686.11,1686.11,1686.11
3858,2015-11-10,1686.11,1686.11,1686.11,1686.11
3859,2015-11-11,1665.32,1665.32,1665.32,1665.32
3860,2015-11-12,1663.2,1663.2,1663.2,1663.2
3861,2015-11-13,1658.91,1658.91,1658.91,1658.91
3862,2015-11-16,1656.0,1656.0,1656.0,1656.0
3863,2015-11-17,1661.53,1661.53,1661.53,1661.53
3864,2015-11-18,1656.5,1656.5,1656.5,1656.5
3865,2015-11-19,1660.06,1660.06,1660.06,1660.06
3866,2015-11-20,1661.89,1661.89,1661.89,1661.89
3867,2015-11-23,1670.9,1670.9,1670.9,1670.9
3868,2015-11-24,1677.03,1677.03,1677.03,1677.03
3869,2015-11-25,1684.42,1684.42,1684.42,1684.42
3870,2015-11-26,1683.09,1683.09,1683.09,1683.09
3871,2015-11-27,1682.59,1682.59,1682.59,1682.59
3872,2015-11-30,1672.16,1672.16,1672.16,1672.16
3873,2015-12-01,1682.37,1682.37,1682.37,1682.37
3874,2015-12-02,1676.77,1676.77,1676.77,1676.77
3875,2015-12-03,1673.92,1673.92,1673.92,1673.92
3876,2015-12-04,1667.87,1667.87,1667.87,1667.87
3877,2015-12-07,1672.0,1672.0,1672.0,1672.0
3878,2015-12-08,1669.24,1669.24,1669.24,1669.24
3879,2015-12-09,1659.36,1659.36,1659.36,1659.36
3880,2015-12-10,1648.65,1648.65,1648.65,1648.65
3881,2015-12-11,1640.14,1640.14,1640.14,1640.14
3882,2015-12-14,1629.96,1629.96,1629.96,1629.96
3883,2015-12-15,1622.84,1622.84,1622.84,1622.84
3884,2015-12-16,1634.13,1634.13,1634.13,1634.13
3885,2015-12-17,1656.52,1656.52,1656.52,1656.52
3886,2015-12-18,1643.9,1643.9,1643.9,1643.9
3887,2015-12-21,1629.09,1629.09,1629.09,1629.09
3888,2015-12-22,1643.26,1643.26,1643.26,1643.26
3889,2015-12-23,1663.51,1663.51,1663.51,1663.51
3890,2015-12-24,1663.51,1663.51,1663.51,1663.51
3891,2015-12-28,1670.73,1670.73,1670.73,1670.73
3892,2015-12-29,1685.36,1685.36,1685.36,1685.36
3893,2015-12-30,1693.14,1693.14,1693.14,1693.14
3894,2015-12-31,1692.51,1692.51,1692.51,1692.51
3895,2016-01-04,1653.37,1653.37,1653.37,1653.37
3896,2016-01-05,1665.7,1665.7,1665.7,1665.7
3897,2016-01-06,1667.97,1667.97,1667.97,1667.97
3898,2016-01-07,1655.13,1655.13,1655.13,1655.13
3899,2016-01-08,1657.61,1657.61,1657.61,1657.61
3900,2016-01-11,1637.59,1637.59,1637.59,1637.59
3901,2016-01-12,1641.37,1641.37,1641.37,1641.37
3902,2016-01-13,1642.54,1642.54,1642.54,1642.54
3903,2016-01-14,1633.44,1633.44,1633.44,1633.44
3904,2016-01-15,1628.55,1628.55,1628.55,1628.55
3905,2016-01-18,1622.64,1622.64,1622.64,1622.64
3906,2016-01-19,1629.22,1629.22,1629.22,1629.22
3907,2016-01-20,1618.83,1618.83,1618.83,1618.83
3908,2016-01-21,1600.92,1600.92,1600.92,1600.92
3909,2016-01-22,1625.21,1625.21,1625.21,1625.21
3910,2016-01-25,1625.21,1625.21,1625.21,1625.21
3911,2016-01-26,1626.66,1626.66,1626.66,1626.66
3912,2016-01-27,1631.54,1631.54,1631.54,1631.54
3913,2016-01-28,1634.53,1634.53,1634.53,1634.53
3914,2016-01-29,1667.8,1667.8,1667.8,1667.8
3915,2016-02-01,1667.8,1667.8,1667.8,1667.8
3916,2016-02-02,1653.18,1653.18,1653.18,1653.18
3917,2016-02-03,1633.3,1633.3,1633.3,1633.3
3918,2016-02-04,1656.77,1656.77,1656.77,1656.77
3919,2016-02-05,1662.46,1662.46,1662.46,1662.46
3920,2016-02-08,1662.46,1662.46,1662.46,1662.46
3921,2016-02-09,1662.46,1662.46,1662.46,1662.46
3922,2016-02-10,1644.41,1644.41,1644.41,1644.41
3923,2016-02-11,1643.95,1643.95,1643.95,1643.95
3924,2016-02-12,1643.74,1643.74,1643.74,1643.74
3925,2016-02-15,1649.96,1649.96,1649.96,1649.96
3926,2016-02-16,1664.99,1664.99,1664.99,1664.99
3927,2016-02-17,1664.32,1664.32,1664.32,1664.32
3928,2016-02-18,1680.02,1680.02,1680.02,1680.02
3929,2016-02-19,1674.88,1674.88,1674.88,1674.88
3930,2016-02-22,1674.59,1674.59,1674.59,1674.59
3931,2016-02-23,1677.28,1677.28,1677.28,1677.28
3932,2016-02-24,1664.17,1664.17,1664.17,1664.17
3933,2016-02-25,1658.16,1658.16,1658.16,1658.16
3934,2016-02-26,1663.44,1663.44,1663.44,1663.44
3935,2016-02-29,1654.75,1654.75,1654.75,1654.75
3936,2016-03-01,1670.82,1670.82,1670.82,1670.82
3937,2016-03-02,1691.03,1691.03,1691.03,1691.03
3938,2016-03-03,1688.2,1688.2,1688.2,1688.2
3939,2016-03-04,1692.49,1692.49,1692.49,1692.49
3940,2016-03-07,1697.93,1697.93,1697.93,1697.93
3941,2016-03-08,1687.86,1687.86,1687.86,1687.86
3942,2016-03-09,1686.35,1686.35,1686.35,1686.35
3943,2016-03-10,1690.91,1690.91,1690.91,1690.91
3944,2016-03-11,1696.54,1696.54,1696.54,1696.54
3945,2016-03-14,1700.31,1700.31,1700.31,1700.31
3946,2016-03-15,1690.92,1690.92,1690.92,1690.92
3947,2016-03-16,1693.43,1693.43,1693.43,1693.43
3948,2016-03-17,1703.19,1703.19,1703.19,1703.19
3949,2016-03-18,1716.34,1716.34,1716.34,1716.34
3950,2016-03-21,1718.36,1718.36,1718.36,1718.36
3951,2016-03-22,1724.75,1724.75,1724.75,1724.75
3952,2016-03-23,1724.55,1724.55,1724.55,1724.55
3953,2016-03-24,1715.53,1715.53,1715.53,1715.53
3954,2016-03-25,1703.79,1703.79,1703.79,1703.79
3955,2016-03-28,1702.41,1702.41,1702.41,1702.41
3956,2016-03-29,1715.04,1715.04,1715.04,1715.04
3957,2016-03-30,1717.82,1717.82,1717.82,1717.82
3958,2016-03-31,1717.58,1717.58,1717.58,1717.58
3959,2016-04-01,1710.55,1710.55,1710.55,1710.55
3960,2016-04-04,1725.24,1725.24,1725.24,1725.24
3961,2016-04-05,1718.08,1718.08,1718.08,1718.08
3962,2016-04-06,1717.01,1717.01,1717.01,1717.01
3963,2016-04-07,1724.29,1724.29,1724.29,1724.29
3964,2016-04-08,1718.4,1718.4,1718.4,1718.4
3965,2016-04-11,1715.28,1715.28,1715.28,1715.28
3966,2016-04-12,1715.0,1715.0,1715.0,1715.0
3967,2016-04-13,1723.11,1723.11,1723.11,1723.11
3968,2016-04-14,1723.78,1723.78,1723.78,1723.78
3969,2016-04-15,1727.99,1727.99,1727.99,1727.99
3970,2016-04-18,1717.68,1717.68,1717.68,1717.68
3971,2016-04-19,1711.15,1711.15,1711.15,1711.15
3972,2016-04-20,1708.91,1708.91,1708.91,1708.91
3973,2016-04-21,1721.47,1721.47,1721.47,1721.47
3974,2016-04-22,1717.96,1717.96,1717.96,1717.96
3975,2016-04-25,1714.51,1714.51,1714.51,1714.51
3976,2016-04-26,1692.5,1692.5,1692.5,1692.5
3977,2016-04-27,1692.34,1692.34,1692.34,1692.34
3978,2016-04-28,1674.76,1674.76,1674.76,1674.76
3979,2016-04-29,1672.72,1672.72,1672.72,1672.72
3980,2016-05-02,1672.72,1672.72,1672.72,1672.72
3981,2016-05-03,1651.44,1651.44,1651.44,1651.44
3982,2016-05-04,1657.58,1657.58,1657.58,1657.58
3983,2016-05-05,1645.09,1645.09,1645.09,1645.09
3984,2016-05-06,1649.36,1649.36,1649.36,1649.36
3985,2016-05-09,1632.19,1632.19,1632.19,1632.19
3986,2016-05-10,1635.84,1635.84,1635.84,1635.84
3987,2016-05-11,1644.58,1644.58,1644.58,1644.58
3988,2016-05-12,1648.98,1648.98,1648.98,1648.98
3989,2016-05-13,1628.26,1628.26,1628.26,1628.26
3990,2016-05-16,1621.21,1621.21,1621.21,1621.21
3991,2016-05-17,1633.39,1633.39,1633.39,1633.39
3992,2016-05-18,1635.72,1635.72,1635.72,1635.72
3993,2016-05-19,1633.76,1633.76,1633.76,1633.76
3994,2016-05-20,1628.79,1628.79,1628.79,1628.79
3995,2016-05-23,1634.89,1634.89,1634.89,1634.89
3996,2016-05-24,1625.84,1625.84,1625.84,1625.84
3997,2016-05-25,1630.96,1630.96,1630.96,1630.96
3998,2016-05-26,1631.09,1631.09,1631.09,1631.09
3999,2016-05-27,1637.19,1637.19,1637.19,1637.19
4000,2016-05-30,1629.87,1629.87,1629.87,1629.87
4001,2016-05-31,1626.0,1626.0,1626.0,1626.0
4002,2016-06-01,1626.5,1626.5,1626.5,1626.5
4003,2016-06-02,1630.53,1630.53,1630.53,1630.53
4004,2016-06-03,1636.46,1636.46,1636.46,1636.46
4005,2016-06-06,1648.99,1648.99,1648.99,1648.99
4006,2016-06-07,1660.62,1660.62,1660.62,1660.62
4007,2016-06-08,1657.85,1657.85,1657.85,1657.85
4008,2016-06-09,1650.51,1650.51,1650.51,1650.51
4009,2016-06-10,1641.22,1641.22,1641.22,1641.22
4010,2016-06-13,1629.77,1629.77,1629.77,1629.77
4011,2016-06-14,1626.11,1626.11,1626.11,1626.11
4012,2016-06-15,1627.96,1627.96,1627.96,1627.96
4013,2016-06-16,1614.9,1614.9,1614.9,1614.9
4014,2016-06-17,1624.18,1624.18,1624.18,1624.18
4015,2016-06-20,1634.23,1634.23,1634.23,1634.23
4016,2016-06-21,1637.69,1637.69,1637.69,1637.69
4017,2016-06-22,1637.69,1637.69,1637.69,1637.69
4018,2016-06-23,1639.98,1639.98,1639.98,1639.98
4019,2016-06-24,1634.05,1634.05,1634.05,1634.05
4020,2016-06-27,1629.52,1629.52,1629.52,1629.52
4021,2016-06-28,1634.04,1634.04,1634.04,1634.04
4022,2016-06-29,1642.21,1642.21,1642.21,1642.21
4023,2016-06-30,1654.08,1654.08,1654.08,1654.08
4024,2016-07-01,1646.22,1646.22,1646.22,1646.22
4025,2016-07-04,1654.84,1654.84,1654.84,1654.84
4026,2016-07-05,1650.71,1650.71,1650.71,1650.71
4027,2016-07-06,1650.71,1650.71,1650.71,1650.71
4028,2016-07-07,1650.71,1650.71,1650.71,1650.71
4029,2016-07-08,1644.54,1644.54,1644.54,1644.54
4030,2016-07-11,1653.87,1653.87,1653.87,1653.87
4031,2016-07-12,1653.97,1653.97,1653.97,1653.97
4032,2016-07-13,1660.39,1660.39,1660.39,1660.39
4033,2016-07-14,1654.78,1654.78,1654.78,1654.78
4034,2016-07-15,1668.4,1668.4,1668.4,1668.4
4035,2016-07-18,1670.84,1670.84,1670.84,1670.84
4036,2016-07-19,1670.55,1670.55,1670.55,1670.55
4037,2016-07-20,1669.61,1669.61,1669.61,1669.61
4038,2016-07-21,1657.54,1657.54,1657.54,1657.54
4039,2016-07-22,1657.42,1657.42,1657.42,1657.42
4040,2016-07-25,1668.26,1668.26,1668.26,1668.26
4041,2016-07-26,1661.42,1661.42,1661.42,1661.42
4042,2016-07-27,1663.56,1663.56,1663.56,1663.56
4043,2016-07-28,1658.5,1658.5,1658.5,1658.5
4044,2016-07-29,1653.26,1653.26,1653.26,1653.26
4045,2016-08-01,1665.23,1665.23,1665.23,1665.23
4046,2016-08-02,1660.23,1660.23,1660.23,1660.23
4047,2016-08-03,1648.5,1648.5,1648.5,1648.5
4048,2016-08-04,1655.29,1655.29,1655.29,1655.29
4049,2016-08-05,1664.04,1664.04,1664.04,1664.04
4050,2016-08-08,1672.68,1672.68,1672.68,1672.68
4051,2016-08-09,1671.71,1671.71,1671.71,1671.71
4052,2016-08-10,1673.03,1673.03,1673.03,1673.03
4053,2016-08-11,1678.8,1678.8,1678.8,1678.8
4054,2016-08-12,1684.15,1684.15,1684.15,1684.15
4055,2016-08-15,1690.33,1690.33,1690.33,1690.33
4056,2016-08-16,1699.89,1699.89,1699.89,1699.89
4057,2016-08-17,1694.32,1694.32,1694.32,1694.32
4058,2016-08-18,1694.87,1694.87,1694.87,1694.87
4059,2016-08-19,1687.68,1687.68,1687.68,1687.68
4060,2016-08-22,1691.07,1691.07,1691.07,1691.07
4061,2016-08-23,1683.07,1683.07,1683.07,1683.07
4062,2016-08-24,1682.06,1682.06,1682.06,1682.06
4063,2016-08-25,1680.3,1680.3,1680.3,1680.3
4064,2016-08-26,1683.09,1683.09,1683.09,1683.09
4065,2016-08-29,1681.6,1681.6,1681.6,1681.6
4066,2016-08-30,1678.06,1678.06,1678.06,1678.06
4067,2016-08-31,1678.06,1678.06,1678.06,1678.06
4068,2016-09-01,1670.55,1670.55,1670.55,1670.55
4069,2016-09-02,1671.79,1671.79,1671.79,1671.79
4070,2016-09-05,1678.08,1678.08,1678.08,1678.08
4071,2016-09-06,1689.92,1689.92,1689.92,1689.92
4072,2016-09-07,1689.57,1689.57,1689.57,1689.57
4073,2016-09-08,1691.38,1691.38,1691.38,1691.38
4074,2016-09-09,1686.44,1686.44,1686.44,1686.44
4075,2016-09-12,1686.44,1686.44,1686.44,1686.44
4076,2016-09-13,1677.18,1677.18,1677.18,1677.18
4077,2016-09-14,1661.39,1661.39,1661.39,1661.39
4078,2016-09-15,1652.99,1652.99,1652.99,1652.99
4079,2016-09-16,1652.99,1652.99,1652.99,1652.99
4080,2016-09-19,1651.71,1651.71,1651.71,1651.71
4081,2016-09-20,1655.78,1655.78,1655.78,1655.78
4082,2016-09-21,1658.73,1658.73,1658.73,1658.73
4083,2016-09-22,1669.66,1669.66,1669.66,1669.66
4084,2016-09-23,1670.99,1670.99,1670.99,1670.99
4085,2016-09-26,1669.5,1669.5,1669.5,1669.5
4086,2016-09-27,1664.72,1664.72,1664.72,1664.72
4087,2016-09-28,1664.96,1664.96,1664.96,1664.96
4088,2016-09-29,1669.64,1669.64,1669.64,1669.64
4089,2016-09-30,1652.55,1652.55,1652.55,1652.55
4090,2016-10-03,1652.55,1652.55,1652.55,1652.55
4091,2016-10-04,1661.25,1661.25,1661.25,1661.25
4092,2016-10-05,1662.92,1662.92,1662.92,1662.92
4093,2016-10-06,1666.73,1666.73,1666.73,1666.73
4094,2016-10-07,1665.38,1665.38,1665.38,1665.38
4095,2016-10-10,1665.32,1665.32,1665.32,1665.32
4096,2016-10-11,1668.72,1668.72,1668.72,1668.72
4097,2016-10-12,1667.03,1667.03,1667.03,1667.03
4098,2016-10-13,1665.02,1665.02,1665.02,1665.02
4099,2016-10-14,1658.97,1658.97,1658.97,1658.97
4100,2016-10-17,1653.71,1653.71,1653.71,1653.71
4101,2016-10-18,1667.57,1667.57,1667.57,1667.57
4102,2016-10-19,1668.27,1668.27,1668.27,1668.27
4103,2016-10-20,1667.18,1667.18,1667.18,1667.18
4104,2016-10-21,1669.98,1669.98,1669.98,1669.98
4105,2016-10-24,1677.76,1677.76,1677.76,1677.76
4106,2016-10-25,1677.43,1677.43,1677.43,1677.43
4107,2016-10-26,1673.92,1673.92,1673.92,1673.92
4108,2016-10-27,1669.03,1669.03,1669.03,1669.03
4109,2016-10-28,1670.27,1670.27,1670.27,1670.27
4110,2016-10-31,1672.46,1672.46,1672.46,1672.46
4111,2016-11-01,1670.93,1670.93,1670.93,1670.93
4112,2016-11-02,1659.6,1659.6,1659.6,1659.6
4113,2016-11-03,1648.08,1648.08,1648.08,1648.08
4114,2016-11-04,1648.24,1648.24,1648.24,1648.24
4115,2016-11-07,1650.59,1650.59,1650.59,1650.59
4116,2016-11-08,1663.82,1663.82,1663.82,1663.82
4117,2016-11-09,1647.62,1647.62,1647.62,1647.62
4118,2016-11-10,1652.74,1652.74,1652.74,1652.74
4119,2016-11-11,1634.19,1634.19,1634.19,1634.19
4120,2016-11-14,1616.64,1616.64,1616.64,1616.64
4121,2016-11-15,1630.56,1630.56,1630.56,1630.56
4122,2016-11-16,1627.63,1627.63,1627.63,1627.63
4123,2016-11-17,1626.77,1626.77,1626.77,1626.77
4124,2016-11-18,1623.8,1623.8,1623.8,1623.8
4125,2016-11-21,1627.28,1627.28,1627.28,1627.28
4126,2016-11-22,1629.32,1629.32,1629.32,1629.32
4127,2016-11-23,1630.38,1630.38,1630.38,1630.38
4128,2016-11-24,1624.21,1624.21,1624.21,1624.21
4129,2016-11-25,1627.26,1627.26,1627.26,1627.26
4130,2016-11-28,1628.66,1628.66,1628.66,1628.66
4131,2016-11-29,1626.93,1626.93,1626.93,1626.93
4132,2016-11-30,1619.12,1619.12,1619.12,1619.12
4133,2016-12-01,1626.44,1626.44,1626.44,1626.44
4134,2016-12-02,1628.96,1628.96,1628.96,1628.96
4135,2016-12-05,1624.97,1624.97,1624.97,1624.97
4136,2016-12-06,1629.73,1629.73,1629.73,1629.73
4137,2016-12-07,1632.47,1632.47,1632.47,1632.47
4138,2016-12-08,1643.75,1643.75,1643.75,1643.75
4139,2016-12-09,1641.42,1641.42,1641.42,1641.42
4140,2016-12-12,1641.42,1641.42,1641.42,1641.42
4141,2016-12-13,1645.28,1645.28,1645.28,1645.28
4142,2016-12-14,1643.29,1643.29,1643.29,1643.29
4143,2016-12-15,1636.99,1636.99,1636.99,1636.99
4144,2016-12-16,1637.79,1637.79,1637.79,1637.79
4145,2016-12-19,1634.3,1634.3,1634.3,1634.3
4146,2016-12-20,1634.52,1634.52,1634.52,1634.52
4147,2016-12-21,1629.59,1629.59,1629.59,1629.59
4148,2016-12-22,1623.2,1623.2,1623.2,1623.2
4149,2016-12-23,1617.15,1617.15,1617.15,1617.15
4150,2016-12-27,1619.68,1619.68,1619.68,1619.68
4151,2016-12-28,1630.3,1630.3,1630.3,1630.3
4152,2016-12-29,1637.93,1637.93,1637.93,1637.93
4153,2016-12-30,1641.73,1641.73,1641.73,1641.73
4154,2017-01-03,1635.53,1635.53,1635.53,1635.53
4155,2017-01-04,1647.47,1647.47,1647.47,1647.47
4156,2017-01-05,1659.82,1659.82,1659.82,1659.82
4157,2017-01-06,1675.49,1675.49,1675.49,1675.49
4158,2017-01-09,1667.9,1667.9,1667.9,1667.9
4159,2017-01-10,1672.05,1672.05,1672.05,1672.05
4160,2017-01-11,1675.21,1675.21,1675.21,1675.21
4161,2017-01-12,1677.76,1677.76,1677.76,1677.76
4162,2017-01-13,1672.5,1672.5,1672.5,1672.5
