Date,Open,High,Low,Close
26/04/2000,899.58,903.15,894.04,899
27/04/2000,896.17,904.69,888.65,904.25
28/04/2000,903.93,908.94,895.34,898.35
02/05/2000,898.66,902.24,896.4,900.31
03/05/2000,900.14,903.88,896.21,904.55
04/05/2000,903.51,908.01,897.69,906.67
05/05/2000,908.64,921.41,908.02,925.45
08/05/2000,932.86,938.63,925.46,929.46
09/05/2000,929.07,929.07,920.68,927.7
10/05/2000,927.7,933.97,921.92,932.47
11/05/2000,928.31,928.31,911.46,920.71
12/05/2000,922.69,923.99,912.01,912.66
15/05/2000,912,917.42,908.11,910.74
16/05/2000,911.35,918.03,910.95,917.85
17/05/2000,921.15,930.99,915.06,922.3
19/05/2000,922.72,950.27,921.99,950.62
22/05/2000,949.63,954.59,936.91,933.47
23/05/2000,932.83,934.26,917.23,917.29
24/05/2000,910.68,910.68,896.85,903.8
25/05/2000,909.77,910.11,890.16,898.91
26/05/2000,892.4,892.59,878.74,884.57
29/05/2000,884.08,904.51,884.08,907.25
30/05/2000,906.03,915.27,901.18,903.21
31/05/2000,914.12,928.34,914.12,911.51
01/06/2000,914.12,916.42,899.05,904.53
02/06/2000,905.06,907.82,890.9,891.25
05/06/2000,892.2,894.62,883.89,881.39
06/06/2000,883.38,883.38,871.65,871.79
07/06/2000,871.11,871.11,847.74,855.24
08/06/2000,855.34,855.34,832.82,842.24
09/06/2000,841.08,862.71,840.5,861.3
12/06/2000,860.83,861.87,848.71,858.9
13/06/2000,859.1,864.94,854.7,865.45
14/06/2000,866.18,866.37,859.93,862.12
16/06/2000,861.57,861.57,835.05,836.19
19/06/2000,832.63,832.63,813.14,813.29
20/06/2000,813.26,817.3,802.26,812.62
21/06/2000,815.26,834.29,815.26,835.19
22/06/2000,835.27,835.27,816.05,822.59
23/06/2000,820.89,820.89,809.63,812.25
26/06/2000,810.45,810.45,797.79,803.87
27/06/2000,805.92,813.91,805.35,817.42
28/06/2000,817.84,830.68,812.6,841.54
29/06/2000,841.88,842.54,830.42,830.25
30/06/2000,828.67,829.08,816.26,833.37
03/07/2000,830.13,830.13,790.84,793.93
04/07/2000,793.41,809.16,792.59,807.87
05/07/2000,808.04,819.32,808.04,818.69
06/07/2000,817.84,817.84,808.58,815.68
07/07/2000,815.91,818.24,808.73,820.47
10/07/2000,821.63,838.17,821.63,837.59
11/07/2000,838.42,842.63,832.67,845.51
12/07/2000,846.04,855.25,840.92,859.34
13/07/2000,860.48,865.16,853.61,860.77
14/07/2000,860.73,861.02,849.52,856.24
17/07/2000,856,856,845.7,846.33
18/07/2000,846.23,846.64,838.88,838.03
19/07/2000,840.85,840.85,840.85,840.85
20/07/2000,837.37,843.12,834.86,835.3
21/07/2000,836.76,839.84,830.16,831.08
24/07/2000,831.41,831.81,818.34,822.89
25/07/2000,823.71,825.28,818.64,819.88
26/07/2000,818.99,821.8,812.83,814.96
27/07/2000,814.69,814.74,800.97,807.81
28/07/2000,806.6,806.6,797.96,799.09
31/07/2000,798.27,798.27,784.95,798.83
01/08/2000,799.59,806.19,794.98,804.59
02/08/2000,804.46,804.69,799.67,802.53
03/08/2000,802.19,814.61,800.94,809.87
04/08/2000,809.46,817.37,809.46,814.99
07/08/2000,815.1,815.97,809.62,814.26
08/08/2000,814.27,820.73,810.62,825.52
09/08/2000,825.58,825.58,816.78,819.11
10/08/2000,817.94,817.94,805.44,808.62
11/08/2000,809.03,809.59,801.08,802.53
14/08/2000,804.13,804.97,796.71,800.23
15/08/2000,801.36,809.02,799.76,806.74
16/08/2000,807.01,811.23,804.81,810.47
17/08/2000,809.17,822.15,808.9,821.53
18/08/2000,822.82,824.96,815.41,819.59
21/08/2000,819.17,819.29,808.89,809.4
22/08/2000,809.57,811.34,805.43,807.89
23/08/2000,807.99,809.76,804.43,809.05
24/08/2000,809.56,809.93,801.67,802.84
25/08/2000,801.61,801.61,796.72,799.26
28/08/2000,796.06,799.19,796.06,796.39
29/08/2000,796.28,806.07,795.72,798.49
30/08/2000,797.78,799.44,793.19,795.84
01/09/2000,795.26,795.26,767.08,767.02
04/09/2000,767.22,767.22,743.32,743.52
05/09/2000,744.62,752.97,744.62,751.58
06/09/2000,751.91,757.31,735.86,749.55
07/09/2000,746.57,747.86,738.53,743.64
08/09/2000,743.64,743.84,733.53,739.81
11/09/2000,739.34,739.34,725.77,727.15
12/09/2000,727.02,732.36,724.35,729.95
13/09/2000,730.09,741.9,729.61,745.07
14/09/2000,745.4,754.42,744.07,747.17
15/09/2000,747.13,753.3,739.91,752.61
18/09/2000,752.46,752.48,735.97,741.21
19/09/2000,738.73,749.24,726.66,741.53
20/09/2000,741.9,753.42,741.87,750.04
21/09/2000,750.41,750.41,741.8,747.16
22/09/2000,746.99,746.99,730.36,739.57
25/09/2000,739.71,740.21,730.43,735.61
26/09/2000,735.54,736.26,732.55,735.54
27/09/2000,735.4,735.4,719.88,728.46
28/09/2000,727.61,727.61,720.52,720.85
29/09/2000,721.85,723.52,715.07,713.51
02/10/2000,711.72,714.67,701.58,703.95
03/10/2000,704.24,708.48,699.72,708.54
04/10/2000,707.77,707.96,700.8,707.9
05/10/2000,707.32,710.8,702.68,704.16
06/10/2000,704.92,706.05,700.77,709.55
09/10/2000,709.25,709.25,700.82,704.99
10/10/2000,703.81,705.62,697.8,711.25
11/10/2000,711.26,712.72,705.58,714.25
12/10/2000,710.59,721.76,706.63,737.88
13/10/2000,725.12,751.9,720.33,750.04
16/10/2000,755.14,767.45,754.04,766.18
17/10/2000,766.51,775.86,764.03,765.2
18/10/2000,762.47,770.98,757.4,772.03
19/10/2000,770.2,772.99,766.76,774.2
20/10/2000,775.75,778.87,771.54,778.99
23/10/2000,779.52,781.13,770.22,783.5
24/10/2000,783.22,786.39,780.52,786.49
25/10/2000,786.86,796.22,780.38,796.22
27/10/2000,795.23,797.93,786.4,791.08
30/10/2000,786.53,786.53,767.31,774.31
31/10/2000,771.65,771.65,752.6,752.36
01/11/2000,753.12,763.32,747.25,758.12
02/11/2000,758.29,758.41,744.69,749.43
03/11/2000,760.3,760.3,760.3,760.3
06/11/2000,760.34,767.94,756.99,763.69
07/11/2000,762.67,766.64,761.12,763.84
08/11/2000,764.44,764.95,752.98,758.23
09/11/2000,758.09,758.09,751.83,753.14
10/11/2000,753.18,753.21,747.38,752.44
13/11/2000,751.11,751.11,733.53,737.2
14/11/2000,737.13,743.51,736.68,745.25
15/11/2000,746.01,746.23,737.46,737.68
16/11/2000,737.77,737.79,728.53,730
17/11/2000,728.81,735.68,727.03,735.09
20/11/2000,734.59,735.12,733.13,739.04
21/11/2000,731.68,731.68,725.84,727.08
22/11/2000,727.24,730.9,722.68,720.67
23/11/2000,720.67,720.67,709.38,708.87
24/11/2000,708.51,715.67,705.16,713.63
27/11/2000,714.26,727.9,714.26,731.09
28/11/2000,731.3,741.19,729.57,738.42
29/11/2000,737.29,737.29,729.21,732.25
30/11/2000,731.09,733.18,727.19,729.95
01/12/2000,728.93,728.93,721.17,725.69
04/12/2000,725.89,732.25,723.82,723.76
05/12/2000,724.61,731.51,722.94,729.5
06/12/2000,734.61,742.88,734.61,741
07/12/2000,739.87,739.87,730.51,735.97
08/12/2000,735.52,737.94,729.78,733.49
11/12/2000,731.52,736.06,728.52,736.09
12/12/2000,736,736.35,724.63,724.89
13/12/2000,725.05,726.86,717.82,719.25
14/12/2000,719.25,721.13,714.37,712.5
15/12/2000,712.21,712.21,697.76,700.44
18/12/2000,697.31,709.79,685.27,711.1
19/12/2000,710.68,720.74,707.65,710.86
20/12/2000,710.66,714.13,699.36,705.51
21/12/2000,703.66,703.66,685.75,700.96
22/12/2000,699.03,704.09,696.39,696.39
26/12/2000,698.38,704.89,673.74,679.64
02/01/2001,676.44,676.44,653.15,666.63
03/01/2001,663.2,665.24,657,657.52
04/01/2001,665.19,667.19,656.08,663.87
05/01/2001,661.5,662.04,655.12,670.18
08/01/2001,675,675,675,675
09/01/2001,674.93,676.18,665.65,674.54
10/01/2001,675.23,680.25,670.91,679.79
11/01/2001,680.67,683.5,677.59,675.77
12/01/2001,676.97,680.8,675.28,678.9
15/01/2001,682.66,682.66,682.66,682.66
16/01/2001,682.58,685.37,680.22,679.29
17/01/2001,679.55,682.56,671.27,679.65
18/01/2001,676.97,683.48,675.92,683.92
19/01/2001,684.58,697.04,683.06,694.5
22/01/2001,694.07,712.54,694.05,711.04
26/01/2001,711.12,718.61,707.48,715.06
29/01/2001,715.79,720.76,714.37,719.86
30/01/2001,720.99,727.61,720.99,722.69
31/01/2001,723.25,727.73,714.58,727.73
02/02/2001,729.76,735.36,725.42,736.34
05/02/2001,732.81,735.65,725.03,732.02
06/02/2001,733.79,733.88,728.29,732.81
07/02/2001,733.5,736.74,723.09,729.1
08/02/2001,730.1,730.1,719.55,719.87
09/02/2001,720.62,727.27,717.36,724.81
12/02/2001,723.82,725.79,719.13,725.58
13/02/2001,725.67,725.7,717.49,719.14
14/02/2001,716.84,718.45,708.5,714.54
15/02/2001,715.07,715.5,709.72,711.33
16/02/2001,711.05,716.39,711.05,714.66
19/02/2001,714.73,714.73,703.61,711.33
20/02/2001,710.3,710.3,704.14,713.32
21/02/2001,712.92,714.95,709.05,711.52
22/02/2001,710.24,712.59,706.09,713.48
23/02/2001,713.52,716.82,711.88,712.76
26/02/2001,712.49,713.14,706.5,710.94
27/02/2001,711.96,712.27,708.86,711.29
28/02/2001,711.28,711.28,705.24,709.39
01/03/2001,708,708,697.7,702
02/03/2001,702.5,702.71,696.89,703.07
05/03/2001,703.58,706.03,696.41,706.03
07/03/2001,706.38,707.74,701.24,701.65
08/03/2001,701.61,701.61,696.9,696.42
09/03/2001,696.41,697.2,690.61,695.26
12/03/2001,692.4,692.4,681.71,688.89
13/03/2001,682.72,683.22,675.61,682.63
14/03/2001,683.29,686.23,677.74,682.33
15/03/2001,677.92,677.92,670.16,675.86
16/03/2001,675.31,677.24,670.56,672.01
19/03/2001,670.99,670.99,658.61,665.26
20/03/2001,665.75,666.4,655.51,656.5
21/03/2001,654.3,654.3,638.51,673.24
22/03/2001,667.4,667.4,654.67,669.49
23/03/2001,669.69,670.31,663.49,669.27
27/03/2001,663.47,663.47,663.47,663.47
28/03/2001,664.39,668.16,661.91,660.82
29/03/2001,660.21,660.42,651.85,652.03
30/03/2001,652.29,655.21,645.88,647.48
02/04/2001,646.13,646.14,637.78,650.74
03/04/2001,650.65,650.65,635.23,633.17
04/04/2001,627.05,627.05,599.21,594.26
05/04/2001,593.91,598.72,574.92,591.74
06/04/2001,602.74,602.74,582.39,577.44
09/04/2001,575.17,575.17,552.9,553.34
10/04/2001,553.4,558.99,547.72,555.49
11/04/2001,556.38,569.71,555.14,567.88
12/04/2001,567.57,568.23,559.71,566.47
13/04/2001,568.56,579.62,568.56,581.37
16/04/2001,581.37,581.37,573.69,578.37
17/04/2001,581.84,581.84,571.51,575.07
18/04/2001,576.23,578.2,564.66,570.02
19/04/2001,577.11,578.52,567.68,570.01
20/04/2001,571.63,582.69,569.7,575.67
23/04/2001,576.63,577.25,570.49,573.37
24/04/2001,572.96,573,567.49,571.69
25/04/2001,571.16,573.98,570,573
26/04/2001,572.63,581.57,572.63,579.89
27/04/2001,580.07,591.32,579.98,585.87
30/04/2001,588.37,593.79,583.77,584.5
02/05/2001,592.03,606.42,591.11,611.42
03/05/2001,615.98,620.48,609.54,606.66
04/05/2001,604.17,604.18,576.99,576.99
08/05/2001,576.73,581.33,569.53,570.91
09/05/2001,571.08,574.51,568.81,572.91
10/05/2001,573.84,579.98,572.99,573.73
11/05/2001,573.5,573.5,570.22,571.02
14/05/2001,570.35,570.35,562.49,566.69
15/05/2001,566.75,566.93,559.97,561.46
16/05/2001,561.18,569.03,561.18,565.15
17/05/2001,568.59,572.22,566.33,565.61
18/05/2001,565.84,565.84,555.91,557.66
21/05/2001,557.43,560.08,552.7,554.36
22/05/2001,554.97,560.06,552.46,556.52
23/05/2001,556.38,559.84,555.84,560.79
24/05/2001,560.75,567.12,558.69,567.58
25/05/2001,568.53,570.06,564.67,563.72
28/05/2001,563.95,564.59,560.65,566.09
29/05/2001,566.18,569.6,565.02,567.62
30/05/2001,567.44,570.46,566.95,570.68
31/05/2001,570.49,572.04,568.39,572.88
01/06/2001,573.3,573.65,569.68,571.26
05/06/2001,571.12,571.12,563.26,567.36
06/06/2001,567.74,568.99,563.52,564.08
07/06/2001,563.93,565.61,562.75,567.15
08/06/2001,566.54,577.09,566.54,575.71
11/06/2001,575.79,582.23,574.75,585.28
12/06/2001,584.75,597.51,584.01,593.11
13/06/2001,593.93,598.32,589.84,598.72
14/06/2001,598.55,607.02,597.3,600.86
15/06/2001,599.59,599.59,590.14,589.42
18/06/2001,588.65,588.77,579.26,584.82
19/06/2001,585.39,592.13,585.39,589.93
20/06/2001,590.13,590.71,586.73,586.11
21/06/2001,586.3,591.55,586.03,592
22/06/2001,592.15,592.72,588.9,587.89
25/06/2001,587.95,590.92,585.65,590.43
26/06/2001,590.42,596.07,589.15,595.24
27/06/2001,595.22,595.45,591.77,590.65
28/06/2001,590.78,593.52,589.47,586.96
29/06/2001,587.68,594.1,587.68,592.99
02/07/2001,591.66,591.83,584.67,586.25
03/07/2001,586.32,590.03,586.06,591.18
04/07/2001,591.22,599.2,590.67,598.14
05/07/2001,598.21,617.15,598.21,617.14
06/07/2001,617.9,637.59,616.71,626.81
09/07/2001,623.21,632.05,620.52,627.7
10/07/2001,627.81,627.83,622.72,626.23
11/07/2001,625.85,625.85,616.6,618.01
12/07/2001,618.18,618.38,609.62,609.83
13/07/2001,612.7,617.05,612.66,621.03
16/07/2001,621.59,631.74,621.54,630.1
17/07/2001,631.78,635.53,630.97,637.4
18/07/2001,639.49,649.29,639.49,647.72
19/07/2001,648.61,654.31,646.95,649.49
20/07/2001,649.68,651.77,646.76,648.78
23/07/2001,649.4,650.23,636.8,637.33
24/07/2001,637.15,638.31,628.57,636.59
25/07/2001,637.1,644.97,637.1,643.77
26/07/2001,644.13,648.85,643.06,642.79
27/07/2001,643.44,649.1,643.44,646.33
30/07/2001,646.83,657.73,646.83,657.51
31/07/2001,658,667.11,657.25,659.4
01/08/2001,660.06,663.32,656.3,662.96
02/08/2001,663.59,667.79,660.74,661.65
03/08/2001,662.71,662.95,658.04,659.25
06/08/2001,659.03,659.26,653.19,654.02
07/08/2001,653.88,659.12,650.35,657.65
08/08/2001,657.79,658.98,654.77,656.82
09/08/2001,656.27,657.01,651.44,652.09
10/08/2001,652.09,652.25,644.92,648.06
13/08/2001,647.76,648.75,645.57,648.32
14/08/2001,648.51,658.1,648.51,657.72
15/08/2001,658.59,663.87,657.33,656.26
16/08/2001,656.81,658.8,653.92,655.15
17/08/2001,655.2,658.71,655.11,655.76
20/08/2001,655.15,655.41,652.35,654.42
21/08/2001,654.55,655.54,652.22,653.77
22/08/2001,653.81,656.22,652.88,657.11
23/08/2001,658.04,670.43,658.04,669.86
24/08/2001,670.14,684.7,669.42,682.87
27/08/2001,684.69,697.42,684.69,694.22
28/08/2001,694.23,697.01,691.18,691.47
29/08/2001,690.89,690.99,685.67,689.05
30/08/2001,689.18,689.46,684.82,687.16
03/09/2001,686.35,692.22,686.07,690.45
04/09/2001,690.53,695.38,688.49,687.73
05/09/2001,687.71,690.85,687.05,688.9
06/09/2001,689.09,690.45,687,688
07/09/2001,687.94,701.23,686.03,696.65
10/09/2001,696.27,701.76,694.75,695.28
11/09/2001,690.54,690.54,690.54,690.54
13/09/2001,660.99,665.76,644.31,664.52
14/09/2001,644.53,644.53,644.53,644.53
17/09/2001,636.08,636.08,600.51,609
18/09/2001,612.79,627.32,589.9,607.64
19/09/2001,609.73,630.42,609.17,633.52
20/09/2001,631.84,631.84,622.02,629.74
21/09/2001,619.46,619.46,609.82,607.91
24/09/2001,607.28,607.28,588.77,605.44
25/09/2001,616.11,616.31,604.25,605.95
26/09/2001,606.22,610.03,602.03,602.51
27/09/2001,602.7,616.34,602.25,612.64
28/09/2001,614.57,619.6,614.29,615.34
01/10/2001,617.15,617.76,611.39,613.95
02/10/2001,613,615.54,611.51,616.74
03/10/2001,617.5,617.88,614.04,616.72
04/10/2001,618.57,618.57,606.51,611.05
05/10/2001,610.66,613.46,610.52,609
08/10/2001,604.11,604.11,595.44,599.77
09/10/2001,599.75,608.54,599,609.66
10/10/2001,610.15,612.03,606.64,603.9
11/10/2001,606.49,609.95,606.26,609.39
12/10/2001,613.21,613.74,610.35,611.32
15/10/2001,611.37,617,610.78,618.9
16/10/2001,620.18,622.36,617.34,616.85
17/10/2001,617.56,619.97,617.56,621.58
18/10/2001,621.93,623.51,620.37,620.77
19/10/2001,621.29,621.3,614.18,615.02
22/10/2001,614.21,614.27,608.93,609.09
23/10/2001,610.68,613.91,608.99,613.62
24/10/2001,614.06,615.69,612.91,616.4
25/10/2001,616.56,618.6,615.4,615.11
26/10/2001,615.41,616.01,609.73,612.41
29/10/2001,612.45,613.67,605,605.8
30/10/2001,605.24,605.26,601.37,603.19
31/10/2001,603.19,603.34,597.39,600.07
01/11/2001,599.75,599.75,595.53,596.02
02/11/2001,596.65,601.45,595.46,596.65
05/11/2001,597.37,598.43,591.09,592.85
06/11/2001,593.87,595.8,592.34,592.75
07/11/2001,592.58,593.94,589.88,592.26
08/11/2001,592.24,597.76,591.54,598.57
09/11/2001,598.39,602.6,598.02,599.45
12/11/2001,599.46,603.27,598.5,603.68
13/11/2001,603.3,612.72,602.81,612.72
15/11/2001,616.63,631.84,616.63,632.5
16/11/2001,633.86,636.19,631.33,635.31
19/11/2001,636.07,636.43,631.26,628.14
20/11/2001,628.26,633.33,626.22,625.38
21/11/2001,624.13,632.91,621.66,632.91
23/11/2001,633.14,640.37,633.11,639.53
26/11/2001,639.53,641.52,637.55,640.48
27/11/2001,640.76,642.84,637.16,638.35
28/11/2001,638.63,639.06,632.05,641.06
29/11/2001,641.05,642.92,638.48,641.95
30/11/2001,642.29,643.78,639.46,638.02
03/12/2001,637.83,644.05,637.04,643.35
04/12/2001,643.12,646.36,641.74,647.51
05/12/2001,648.07,662.27,648.07,653.01
06/12/2001,659.17,663.65,655.99,656.38
07/12/2001,656.46,662.85,655.56,661.52
10/12/2001,661.11,667.95,661.05,667.11
11/12/2001,666.84,666.98,662.78,668.09
12/12/2001,668.18,668.46,664.9,669.22
13/12/2001,669.26,670.06,663.05,662.01
14/12/2001,661.12,666.04,656.24,664.12
20/12/2001,663.79,663.88,660.02,662.45
21/12/2001,661.97,665.63,659.68,665.05
24/12/2001,665.6,669.58,665.19,669.58
26/12/2001,670.91,676.98,667.2,679.3
27/12/2001,679.94,687.25,679.89,687.72
28/12/2001,687.94,688.35,683.74,691.64
31/12/2001,692.11,696.09,688.74,696.09
02/01/2002,695.2,695.2,681.5,682.83
03/01/2002,682.93,687.64,682.63,683.48
04/01/2002,685.34,692.15,685.34,693.47
07/01/2002,694.63,701.54,694.21,697.11
08/01/2002,697.28,697.29,689.92,692.21
09/01/2002,692.4,699.01,692.4,700.47
10/01/2002,700.81,709.89,700.69,704.99
11/01/2002,705.22,710.29,698.96,703.04
14/01/2002,703.12,703.7,695.08,698.45
15/01/2002,698.25,701.66,695.56,700.47
16/01/2002,700.04,702.57,698.27,700.62
17/01/2002,698.77,698.77,692.45,697.87
18/01/2002,698.58,699.44,696.75,698.53
21/01/2002,698.14,698.91,694.75,695.94
22/01/2002,696.16,697,689.38,690.23
23/01/2002,690.22,690.39,685.46,688.56
24/01/2002,689.06,689.17,683.97,685.95
25/01/2002,685.57,693.66,685.36,693.58
28/01/2002,694.17,704.83,694.17,705.61
29/01/2002,706.98,711.26,706.98,706.32
30/01/2002,704.78,707.65,701.19,710
31/01/2002,710.35,717.8,710.35,718.82
04/02/2002,720.67,726.89,720.67,723.54
05/02/2002,722.72,724.26,716.8,720.33
06/02/2002,719.95,719.95,715.02,715.22
07/02/2002,716.3,716.76,705.75,707.68
08/02/2002,710.58,713.38,706.91,710.92
14/02/2002,712.49,716.77,711.14,714.81
15/02/2002,714.99,724.39,714.99,721.98
18/02/2002,722.27,723.35,717.17,721.13
19/02/2002,722.42,730.21,722.42,729.73
20/02/2002,729.67,729.67,722.87,722.79
21/02/2002,722.74,725.56,716.19,717.39
22/02/2002,717.14,717.81,707.68,710.61
25/02/2002,710.29,710.29,698.57,701.31
26/02/2002,702.32,707.05,702.2,701.09
27/02/2002,701.39,706.81,698.07,703.92
28/02/2002,704.3,706.91,703.19,708.91
01/03/2002,708.74,716.69,708.74,717.57
04/03/2002,719.88,727.44,719.88,724.9
05/03/2002,729.34,738.84,729.34,736.69
06/03/2002,737.04,738.52,732.66,737.05
07/03/2002,737.27,740.1,736.98,741.72
08/03/2002,741.53,750.37,740,747.63
11/03/2002,749.93,762.17,749.93,761.01
12/03/2002,761.4,761.4,752.53,753.62
13/03/2002,754,755.07,750.25,754.51
14/03/2002,754.14,754.14,749.16,751.64
18/03/2002,752.14,759.38,751.82,757.44
19/03/2002,756.58,756.96,749.79,754.27
20/03/2002,754.35,756.74,752.88,754.95
21/03/2002,754.69,755.28,752.13,756.22
22/03/2002,755.97,756.4,750.82,752.63
25/03/2002,752.29,752.34,744.89,746.26
26/03/2002,746.44,750.49,746.31,751.3
27/03/2002,751.55,755.62,751.55,756.51
28/03/2002,756.09,760.45,755.33,755.05
29/03/2002,755.95,758.85,755.95,756.1
01/04/2002,756.42,756.57,752.51,757.39
02/04/2002,756.91,756.91,753.48,755.42
03/04/2002,754.72,756.12,747.82,755.47
04/04/2002,755.36,755.43,749.79,752.41
05/04/2002,753.08,760.91,752.11,761.42
08/04/2002,762.43,773.01,762.43,772.26
09/04/2002,773.95,776.9,771.89,775.88
10/04/2002,776,777.34,774.44,774.58
11/04/2002,775.88,778.87,774.61,774.76
12/04/2002,774.39,777.1,769.91,776.21
15/04/2002,777.26,786.22,777.26,784.54
16/04/2002,784.92,785.38,781.37,782.12
17/04/2002,784.42,793.68,784.42,792.14
18/04/2002,792.42,793.33,786.87,787.23
19/04/2002,786.98,794.9,786.98,798.35
22/04/2002,800.65,804.3,800.1,807.3
23/04/2002,807.94,816.94,806.05,808.07
24/04/2002,808.19,808.19,798.18,799.51
26/04/2002,799.61,802.5,798.54,801.37
29/04/2002,800.26,800.38,789.54,790.75
30/04/2002,789.78,793.99,786.84,793.99
02/05/2002,795.07,799.97,793.67,795.35
03/05/2002,795.12,796.55,791.79,794.66
06/05/2002,795.55,797.31,793.49,795.1
07/05/2002,793.43,793.43,787.06,789.93
08/05/2002,789.56,796.2,789.56,794.47
09/05/2002,798.29,800.05,794.01,794.66
10/05/2002,795.12,795.12,787.45,788.54
13/05/2002,786.03,786.03,786.03,786.03
14/05/2002,788.07,789.58,783.03,785.51
15/05/2002,786.16,788.16,785.73,786.75
16/05/2002,786.84,787.09,784.54,786.38
17/05/2002,786.38,788.98,784.09,787.85
20/05/2002,787.37,787.99,783.09,784.56
21/05/2002,784.18,784.18,779.44,781.72
22/05/2002,782.11,782.11,771.24,772.94
23/05/2002,772.59,773.42,763.62,767.59
24/05/2002,767.77,769.13,763.48,765.86
28/05/2002,766.82,766.82,759.42,761.3
29/05/2002,761.44,761.44,756.22,763.14
30/05/2002,763.16,763.16,758.65,759.33
31/05/2002,759.14,759.43,744.55,741.76
03/06/2002,741.9,747.6,739.3,749
04/06/2002,748.28,749.89,746.01,750.56
05/06/2002,750.64,753.1,745.22,746.93
06/06/2002,748.24,753.99,748.24,752.88
07/06/2002,752.77,754.53,750.43,755.21
10/06/2002,756.26,756.26,752.31,755.23
11/06/2002,752.52,752.66,748.31,750.39
12/06/2002,750.22,750.31,747.08,750.57
13/06/2002,750.93,752.78,750.25,753.39
14/06/2002,752.34,752.34,747.34,748.51
17/06/2002,748.81,748.89,744.75,746.79
18/06/2002,747.21,748.74,745.92,747.42
19/06/2002,747.41,747.49,744.65,743.9
20/06/2002,744.08,746.67,743.87,746.27
21/06/2002,746.12,747.19,742.7,743.35
24/06/2002,739.69,739.69,724.81,726.5
25/06/2002,726.13,726.13,713.26,717.21
26/06/2002,718.69,723.37,704.59,705.04
27/06/2002,706.66,713.95,705.02,711.58
28/06/2002,712.65,729.31,712.65,725.44
01/07/2002,727.73,727.73,720.44,724.65
02/07/2002,724.41,735.74,724.05,743.36
03/07/2002,741.98,742,731.77,739.35
04/07/2002,739.01,741.57,737.54,741.55
05/07/2002,742.18,745.41,741.62,744.62
08/07/2002,747.6,750.33,737.51,735.78
09/07/2002,735.97,743.93,735.74,743.58
10/07/2002,743.33,743.33,740.03,743.17
11/07/2002,743.17,743.17,736.18,738.85
12/07/2002,738.96,740.9,737.93,739.85
15/07/2002,739.81,739.81,735.56,739.13
16/07/2002,738.09,740.59,733.85,734.36
17/07/2002,734.4,734.68,730.16,731.17
18/07/2002,731.82,734.63,730.36,733.87
19/07/2002,733.41,733.41,728.23,726.48
22/07/2002,723.13,723.13,715.25,716.57
23/07/2002,715.3,723.24,712.91,724.32
24/07/2002,723.2,723.2,716.43,715.1
25/07/2002,720.18,722.33,715.46,718.85
26/07/2002,718.38,720.39,715.15,717.71
29/07/2002,717.63,720.3,717.08,720.98
30/07/2002,724.05,727.5,724.05,721.9
31/07/2002,722.11,723.93,721.29,721.59
01/08/2002,721.33,723.09,719.88,723.57
02/08/2002,723.42,723.42,719.43,719.53
05/08/2002,719.33,720.29,718.15,721.15
06/08/2002,720.05,720.05,716.46,719.18
07/08/2002,719.58,721.6,719.58,721.65
08/08/2002,721.87,723.11,721.52,722.5
09/08/2002,722.62,724.64,722.57,723.18
12/08/2002,723.86,723.94,720.75,724.03
13/08/2002,724.02,727.89,723.22,729.29
14/08/2002,728.69,728.73,726.1,729.99
15/08/2002,731.5,736.42,731.5,734.07
16/08/2002,734.07,738.76,734.07,736.6
19/08/2002,736.6,736.76,733.98,736.54
20/08/2002,736.97,737.69,733.84,733.98
21/08/2002,734.06,734.06,728.58,730.79
22/08/2002,730.79,732.03,728.82,730.01
23/08/2002,730.24,731.52,727.41,729.99
26/08/2002,729.37,729.64,726.79,728.49
27/08/2002,728.96,729.35,726.86,728.73
28/08/2002,728.83,728.83,723.71,724.72
29/08/2002,724.63,725.5,714.07,715.14
30/08/2002,715.08,715.79,709.29,711.36
02/09/2002,710.75,712.51,709.29,713.4
03/09/2002,713.46,713.46,710.3,712.95
04/09/2002,712.8,712.8,705.5,707.85
05/09/2002,707.75,707.93,704.02,705.95
06/09/2002,705.34,705.51,699.02,694.09
09/09/2002,694.2,694.83,679.68,683.2
10/09/2002,683.84,687.74,683.2,687.82
11/09/2002,686.92,688.88,685.87,689.7
12/09/2002,689.51,695.08,689.51,694.11
13/09/2002,692.4,692.4,684.65,688.29
16/09/2002,688.29,688.38,685.57,684.29
17/09/2002,684.55,690.89,684.55,690.48
18/09/2002,689.71,689.71,676.65,677.21
19/09/2002,677.24,678.21,670.8,675.56
20/09/2002,675.57,675.57,669.17,672.64
23/09/2002,672.78,672.78,660.81,662.48
24/09/2002,661.62,661.62,649.67,652.41
25/09/2002,651.4,651.4,630.65,636.75
26/09/2002,639.21,642.03,631.66,639.83
27/09/2002,641.36,648.51,641.36,647.36
30/09/2002,644.61,645.99,638.87,638.01
01/10/2002,637.91,644.02,636.3,644.99
02/10/2002,648.53,652.49,648.18,646.47
03/10/2002,646.83,646.99,643.82,646.42
04/10/2002,646.46,647.3,644.93,644.09
07/10/2002,643.64,643.64,639.71,642.09
08/10/2002,641.8,641.8,633.56,643.74
09/10/2002,642.93,643.11,637.78,641.53
10/10/2002,640.4,640.4,633.14,635.14
11/10/2002,635.73,639.48,635.5,637.78
14/10/2002,638.05,638.48,629.29,630.01
15/10/2002,630.2,630.27,621.09,624.16
16/10/2002,628.3,632.98,628.15,634.46
17/10/2002,633.55,637.7,631.62,638.93
